source,sourceScore,hr,ro,zh,ca,vi,tr,no,nn,hu,lv,te,hi,lt,ga,th,bn,id,de,fi,ta,bg,ka,sv,fr,hy,sl,sk,uk,da,eu,az,it,sr,ms,ko,fa,ar,he,cs,gl,el,pt,pl,en,ru,et,es,ja,nl,
mo,1,24.677419354838708,33.973333333333336,36.891891891891895,18.13953488372093,20.0,1.9,25.254901960784313,17.68421052631579,29.96969696969697,27.5,1.7142857142857142,7.39622641509434,41.01204819277108,7.368421052631579,6.153846153846154,3.619047619047619,33.6231884057971,47.49473684210526,26.714285714285715,4.363636363636363,25.714285714285715,19.902439024390244,16.372093023255815,25.548387096774192,10.5,12.0,19.80952380952381,39.44303797468354,5.357142857142857,18.488888888888887,11.2,38.33766233766234,16.615384615384617,14.625,15.555555555555555,23.625,21.106382978723403,3.6666666666666665,11.421052631578947,9.9,18.24,43.2183908045977,7.36,41.78823529411765,28.636363636363637,23.294117647058822,37.578947368421055,30.870967741935484,31.61764705882353,
mr,1,5.625,29.084745762711865,22.5,28.8135593220339,7.03030303030303,19.09090909090909,35.0,8.78048780487805,9.882352941176471,13.621621621621621,1.9583333333333333,24.123076923076923,17.06122448979592,3.2,7.826086956521739,13.714285714285714,3.757575757575758,24.96875,11.487179487179487,13.333333333333334,25.019607843137255,11.76923076923077,24.82758620689655,29.217391304347824,9.73913043478261,21.964285714285715,28.0,40.390243902439025,30.80597014925373,14.193548387096774,6.967741935483871,39.775,30.208955223880597,4.9411764705882355,18.80851063829787,31.82089552238806,1.9473684210526316,11.304347826086957,31.90909090909091,14.709677419354838,9.517241379310345,41.904761904761905,33.91304347826087,30.366197183098592,30.158730158730158,21.209302325581394,37.03896103896104,18.666666666666668,32.49230769230769,
so,1,17.16,35.86842105263158,21.466666666666665,36.43835616438356,20.558139534883722,20.425531914893618,34.285714285714285,16.07843137254902,15.0,16.058823529411764,1.9574468085106382,5.3076923076923075,22.339622641509433,1.3333333333333333,18.871794871794872,8.979591836734693,22.304347826086957,5.6,16.238095238095237,5.090909090909091,28.636363636363637,10.620689655172415,8.75,13.672727272727272,4.8,12.952380952380953,18.666666666666668,31.96875,29.866666666666667,21.209302325581394,18.666666666666668,34.285714285714285,29.419354838709676,3.6,29.466666666666665,33.46478873239437,48.49484536082474,30.17142857142857,26.85185185185185,7.2,14.733333333333333,43.97727272727273,34.885714285714286,15.206896551724139,15.918367346938776,21.176470588235293,25.016949152542374,27.3015873015873,29.508196721311474,
mt,1,9.019607843137255,27.964285714285715,37.3421052631579,26.85185185185185,14.117647058823529,22.153846153846153,28.07017543859649,13.371428571428572,19.833333333333332,17.68421052631579,1.9428571428571428,3.68,11.35135135135135,1.5,16.363636363636363,10.56,16.615384615384617,3.8181818181818183,22.608695652173914,4.8,26.763636363636362,17.37142857142857,8.979591836734693,22.857142857142858,4.363636363636363,29.029411764705884,30.17142857142857,35.75,33.73529411764706,15.096774193548388,19.62264150943396,34.52054794520548,27.692307692307693,5.714285714285714,14.625,27.774193548387096,39.775,19.278688524590162,35.0,9.916666666666666,17.944444444444443,43.79545454545455,34.929577464788736,17.966666666666665,27.017543859649123,16.73913043478261,40.390243902439025,13.217391304347826,32.24242424242424,
sq,1,18.352941176470587,41.50588235294118,11.958333333333334,37.17333333333333,20.390243902439025,12.0,36.693333333333335,14.943396226415095,21.434782608695652,10.153846153846153,1.9130434782608696,6.933333333333334,16.428571428571427,3.75,11.428571428571429,8.571428571428571,1.9047619047619047,20.366666666666667,20.363636363636363,2.4,33.47945205479452,11.0,20.74074074074074,35.63636363636363,14.709677419354838,22.51851851851852,27.0,36.71052631578947,26.526315789473685,13.93939393939394,10.5,42.7906976744186,34.885714285714286,3.6,13.235294117647058,29.166666666666668,7.0588235294117645,15.0,35.97222222222222,15.096774193548388,19.47826086956522,42.49411764705882,44.8,36.15584415584416,34.542857142857144,19.902439024390244,30.208955223880597,10.363636363636363,38.734177215189874,
ur,1,8.91304347826087,31.875,31.61764705882353,30.870967741935484,5.513513513513513,11.487179487179487,34.14492753623188,22.69090909090909,6.896551724137931,12.235294117647058,1.9285714285714286,7.36,15.74468085106383,3.5,7.222222222222222,15.206896551724139,16.8,23.678571428571427,9.428571428571429,4.714285714285714,24.615384615384617,12.857142857142858,27.866666666666667,23.873015873015873,17.944444444444443,22.857142857142858,31.304347826086957,38.775,26.53968253968254,17.55,18.88372093023256,37.76315789473684,31.515151515151516,3.652173913043478,21.176470588235293,32.0,1.9565217391304348,9.6,29.96969696969697,10.733333333333333,9.23076923076923,42.97674418604651,34.285714285714285,26.328358208955223,28.0,15.794871794871796,40.390243902439025,14.318181818181818,33.73529411764706,
cy,1,10.53061224489796,31.3015873015873,20.74074074074074,30.158730158730158,16.5,8.61111111111111,34.97142857142857,24.21818181818182,13.93939393939394,13.846153846153847,1.9,5.28,16.73913043478261,8.275862068965518,13.333333333333334,7.111111111111111,3.6923076923076925,23.466666666666665,18.13953488372093,3.0,26.4,10.956521739130435,25.875,34.2972972972973,12.592592592592593,24.677419354838708,27.3,35.945205479452056,34.2972972972973,11.030303030303031,15.272727272727273,41.78823529411765,27.096774193548388,4.2,13.023255813953488,29.46875,1.945945945945946,15.483870967741936,34.22222222222222,15.757575757575758,12.54054054054054,45.23076923076923,46.97872340425532,33.108108108108105,31.2,22.638297872340427,36.027027027027025,7.238095238095238,42.35294117647059,
kk,1,19.372549019607842,29.508196721311474,43.63636363636363,35.0,19.372549019607842,32.95774647887324,26.4,14.232558139534884,10.325581395348838,10.08,1.9393939393939394,6.222222222222222,14.871794871794872,3.111111111111111,10.88,8.936170212765957,27.054545454545455,26.440677966101696,7.826086956521739,5.4,24.408163265306122,10.666666666666666,26.074074074074073,5.608695652173913,22.82608695652174,22.372881355932204,38.43037974683544,44.449438202247194,23.678571428571427,14.871794871794872,27.38235294117647,33.27536231884058,35.436619718309856,23.56,17.5,13.846153846153847,1.9285714285714286,13.714285714285714,26.666666666666668,15.085714285714285,7.764705882352941,44.2247191011236,30.208955223880597,3.8297872340425534,7.39622641509434,20.16,44.359550561797754,16.8,36.62337662337662,
my,1,8.214285714285714,24.489795918367346,15.157894736842104,24.615384615384617,42.21176470588235,35.270270270270274,23.625,6.769230769230769,29.206349206349206,22.884615384615383,1.95,10.56,17.333333333333332,2.0,36.62337662337662,12.952380952380953,1.9444444444444444,8.80952380952381,33.27536231884058,9.263157894736842,25.019607843137255,18.0,10.363636363636363,38.075949367088604,5.090909090909091,18.46153846153846,15.483870967741936,30.70967741935484,17.94871794871795,26.35483870967742,13.5,17.302325581395348,19.95,5.142857142857143,44.644444444444446,43.44827586206897,16.153846153846153,24.90566037735849,21.272727272727273,4.2,19.288888888888888,19.964285714285715,32.72727272727273,42.804597701149426,38.44155844155844,12.307692307692308,17.6,46.97872340425532,22.44,
km,1,7.2727272727272725,34.22222222222222,15.157894736842104,29.866666666666667,47.45263157894737,17.952380952380953,30.967741935483872,5.5,29.508196721311474,22.5,3.652173913043478,17.485714285714284,12.342857142857143,1.3333333333333333,41.78823529411765,23.6734693877551,1.95,7.157894736842105,30.875,9.6,26.03076923076923,14.344827586206897,10.054054054054054,24.677419354838708,7.368421052631579,30.545454545454547,13.090909090909092,38.58974358974359,21.488372093023255,15.483870967741936,8.842105263157896,33.3134328358209,28.131147540983605,5.3076923076923075,25.76271186440678,29.723076923076924,16.22641509433962,16.958333333333332,25.966666666666665,6.461538461538462,13.333333333333334,38.35897435897436,38.43037974683544,40.833333333333336,34.647887323943664,8.387096774193548,17.06122448979592,21.57377049180328,25.96153846153846,
ha,1,9.67741935483871,25.384615384615383,13.62962962962963,31.21875,38.43037974683544,28.280701754385966,22.775510204081634,10.23076923076923,32.94117647058823,27.050847457627118,1.8571428571428572,7.255813953488372,24.96,1.3333333333333333,28.059701492537314,4.9411764705882355,15.238095238095237,7.288888888888889,34.638888888888886,5.833333333333333,18.488888888888887,12.878048780487806,8.88888888888889,44.8,4.615384615384615,15.35483870967742,10.285714285714286,28.96551724137931,20.093023255813954,28.8135593220339,13.933333333333334,29.723076923076924,23.48936170212766,3.5294117647058822,34.492753623188406,40.7710843373494,45.80434782608695,24.0,19.384615384615383,7.764705882352941,24.03448275862069,29.333333333333332,32.12307692307692,46.91489361702128,41.34939759036145,13.333333333333334,14.318181818181818,40.609756097560975,26.20689655172414,
kn,1,3.6923076923076925,23.404255319148938,13.62962962962963,16.975609756097562,29.423728813559322,33.22222222222222,22.304347826086957,11.428571428571429,27.774193548387096,15.918367346938776,21.77777777777778,43.63636363636363,17.55,1.3333333333333333,24.90566037735849,25.846153846153847,1.9444444444444444,10.588235294117647,34.285714285714285,43.79545454545455,22.958333333333332,11.772727272727273,7.238095238095238,38.4,4.444444444444445,13.333333333333334,11.0,25.358490566037737,17.405405405405407,23.466666666666665,5.379310344827586,23.296296296296298,17.83783783783784,5.1,36.027027027027025,40.44444444444444,15.652173913043478,23.77358490566038,20.930232558139537,6.461538461538462,8.717948717948717,19.964285714285715,31.875,41.50588235294118,39.9,11.52,15.107142857142858,44.49438202247191,27.107142857142858,
si,1,8.717948717948717,34.309859154929576,33.729729729729726,36.373333333333335,8.78048780487805,10.105263157894736,31.774647887323944,5.647058823529412,11.586206896551724,18.666666666666668,3.7419354838709675,22.24137931034483,13.387755102040817,1.875,15.45945945945946,28.405797101449274,19.5,25.964912280701753,7.0,19.09090909090909,25.107142857142858,10.285714285714286,28.65573770491803,23.873015873015873,12.6,23.09433962264151,17.678571428571427,36.16438356164384,30.158730158730158,11.304347826086957,6.896551724137931,31.875,26.4,5.142857142857143,18.46153846153846,29.55223880597015,1.9523809523809523,3.5555555555555554,28.93548387096774,11.117647058823529,13.10344827586207,37.05263157894737,35.0,25.242424242424242,25.37704918032787,9.6,43.90909090909091,12.150943396226415,28.862068965517242,
pa,1,17.75438596491228,28.07017543859649,18.94736842105263,31.0,9.818181818181818,17.75609756097561,31.875,7.17948717948718,12.9375,9.942857142857143,1.92,40.144578313253014,23.296296296296298,3.111111111111111,7.619047619047619,22.857142857142858,5.4375,23.741935483870968,15.238095238095237,6.608695652173913,24.90566037735849,11.478260869565217,25.107142857142858,29.217391304347824,7.7272727272727275,5.625,16.0,40.1219512195122,30.276923076923076,18.0,11.117647058823529,40.90243902439025,29.333333333333332,3.2,20.625,34.22222222222222,1.95,16.8,32.11764705882353,12.413793103448276,17.105263157894736,42.49411764705882,36.972972972972975,31.305555555555557,31.515151515151516,17.11111111111111,36.62337662337662,13.387755102040817,36.972972972972975,
ne,1,12.07843137254902,29.714285714285715,24.825396825396826,31.11111111111111,10.363636363636363,20.930232558139537,32.869565217391305,5.608695652173913,13.548387096774194,12.444444444444445,3.75,39.80487804878049,21.35593220338983,1.75,11.733333333333333,31.305555555555557,5.4375,20.74074074074074,13.846153846153847,6.476190476190476,22.51851851851852,12.692307692307692,25.107142857142858,29.217391304347824,13.928571428571429,19.03448275862069,17.82758620689655,33.88235294117647,29.466666666666665,14.4,8.4375,33.26470588235294,26.885245901639344,3.7714285714285714,18.318181818181817,32.95774647887324,1.945945945945946,6.428571428571429,25.76271186440678,9.23076923076923,13.93939393939394,36.96,41.404761904761905,30.366197183098592,31.058823529411764,6.896551724137931,36.027027027027025,23.017543859649123,33.43283582089552,
yo,1,13.75,33.970588235294116,13.44,20.80952380952381,44.2247191011236,24.64,24.615384615384617,14.4375,40.97560975609756,11.869565217391305,1.8571428571428572,5.55,12.9375,1.6,22.741935483870968,7.368421052631579,13.333333333333334,7.255813953488372,36.0,3.111111111111111,23.04,21.958333333333332,8.61111111111111,41.142857142857146,5.55,16.0,17.6,36.0,17.37142857142857,29.83606557377049,7.764705882352941,34.2972972972973,23.53846153846154,3.2,32.94117647058823,40.78048780487805,34.81578947368421,20.07017543859649,22.82608695652174,8.727272727272727,30.276923076923076,33.22222222222222,37.97402597402598,47.45263157894737,31.61764705882353,15.35483870967742,14.553191489361701,32.12307692307692,19.772727272727273,
gu,1,3.8260869565217392,24.90566037735849,31.098591549295776,33.3134328358209,8.936170212765957,11.733333333333333,32.515151515151516,8.837209302325581,6.545454545454546,18.2,32.142857142857146,47.979166666666664,17.302325581395348,1.8333333333333333,9.333333333333334,36.92307692307692,15.238095238095237,22.884615384615383,3.7333333333333334,29.838709677419356,23.26530612244898,12.32,27.050847457627118,22.62295081967213,13.10344827586207,15.107142857142858,12.150943396226415,31.82089552238806,30.545454545454547,13.928571428571429,9.882352941176471,37.97402597402598,24.366666666666667,5.3076923076923075,16.615384615384617,28.634920634920636,1.95,10.636363636363637,22.69090909090909,5.333333333333333,11.076923076923077,40.0,31.3015873015873,24.123076923076923,27.692307692307693,6.967741935483871,38.9873417721519,11.720930232558139,32.49230769230769,
